MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TransceiverClass,_sog_impossible,time_delta_seconds,gap_flag,segment_id
367396620,2022-01-23 10:53:18+00:00,28.98178,-90.02984,8.2,119.3,121.0,LUKE THOMAS,IMO9558440,WDE7707,90.0,0.0,41.0,10.0,3.8,79.0,A,False,240009.0,True,6
367396620,2022-01-23 10:57:18+00:00,28.97735,-90.02088,8.0,123.6,126.0,LUKE THOMAS,IMO9558440,WDE7707,90.0,0.0,41.0,10.0,3.8,79.0,A,False,240.0,False,6
367396620,2022-01-23 10:59:29+00:00,28.97467,-90.01618,8.1,122.2,123.0,LUKE THOMAS,IMO9558440,WDE7707,90.0,0.0,41.0,10.0,3.8,79.0,A,False,131.0,False,6
367396620,2022-01-24 19:18:39+00:00,28.9687,-90.01419,9.0,300.3,298.0,LUKE THOMAS,IMO9558440,WDE7707,90.0,0.0,41.0,10.0,3.8,79.0,A,False,116350.0,True,7
367396620,2022-01-24 19:21:48+00:00,28.97272,-90.02197,9.0,300.8,297.0,LUKE THOMAS,IMO9558440,WDE7707,90.0,0.0,41.0,10.0,3.8,79.0,A,False,189.0,False,7
367396620,2022-01-24 19:23:48+00:00,28.97526,-90.02686,9.0,300.9,297.0,LUKE THOMAS,IMO9558440,WDE7707,90.0,0.0,41.0,10.0,3.8,79.0,A,False,120.0,False,7
367396620,2022-01-30 10:54:50+00:00,28.98393,-90.03684,9.1,120.7,122.0,LUKE THOMAS,IMO9558440,WDE7707,90.0,0.0,41.0,10.0,3.8,79.0,A,False,487862.0,True,8
367396620,2022-01-30 11:01:30+00:00,28.97549,-90.02052,8.9,121.6,122.0,LUKE THOMAS,IMO9558440,WDE7707,90.0,0.0,41.0,10.0,3.8,79.0,A,False,400.0,False,8
367396620,2022-01-30 11:04:20+00:00,28.97181,-90.01367,8.9,122.9,124.0,LUKE THOMAS,IMO9558440,WDE7707,90.0,0.0,41.0,10.0,3.8,79.0,A,False,170.0,False,8
367396620,2022-01-30 11:06:50+00:00,28.96857,-90.00762,8.9,120.5,122.0,LUKE THOMAS,IMO9558440,WDE7707,90.0,0.0,41.0,10.0,3.8,79.0,A,False,150.0,False,8
367396620,2022-01-31 22:48:51+00:00,28.97245,-90.01764,9.7,299.1,294.0,LUKE THOMAS,IMO9558440,WDE7707,90.0,0.0,41.0,10.0,3.8,79.0,A,False,128521.0,True,9
367396620,2022-01-31 22:51:09+00:00,28.97544,-90.02383,9.6,297.5,293.0,LUKE THOMAS,IMO9558440,WDE7707,90.0,0.0,41.0,10.0,3.8,79.0,A,False,138.0,False,9
367396620,2022-01-31 22:54:41+00:00,28.97991,-90.03329,9.5,297.9,292.0,LUKE THOMAS,IMO9558440,WDE7707,90.0,0.0,41.0,10.0,3.8,79.0,A,False,212.0,False,9
367396620,2022-02-06 12:21:40+00:00,28.98385,-90.03799,8.8,126.1,125.0,LUKE THOMAS,IMO9558440,WDE7707,90.0,0.0,41.0,10.0,3.8,79.0,A,False,480419.0,True,10
367396620,2022-02-06 12:23:31+00:00,28.98129,-90.03383,8.7,128.2,125.0,LUKE THOMAS,IMO9558440,WDE7707,90.0,0.0,41.0,10.0,3.8,79.0,A,False,111.0,False,10
367396620,2022-02-06 12:30:50+00:00,28.97121,-90.01766,8.6,121.8,122.0,LUKE THOMAS,IMO9558440,WDE7707,90.0,0.0,41.0,10.0,3.8,79.0,A,False,439.0,False,10
367396620,2022-02-06 12:32:11+00:00,28.96954,-90.01455,8.7,121.3,120.0,LUKE THOMAS,IMO9558440,WDE7707,90.0,0.0,41.0,10.0,3.8,79.0,A,False,81.0,False,10
367396620,2022-02-09 05:40:41+00:00,28.97892,-90.03522,8.8,118.9,123.0,LUKE THOMAS,IMO9558440,WDE7707,90.0,0.0,41.0,10.0,3.8,79.0,A,False,234510.0,True,11
367396620,2022-02-09 05:43:21+00:00,28.97572,-90.02894,8.6,119.1,123.0,LUKE THOMAS,IMO9558440,WDE7707,90.0,0.0,41.0,10.0,3.8,79.0,A,False,160.0,False,11
367396620,2022-02-09 05:46:21+00:00,28.97209,-90.02183,8.5,119.9,123.0,LUKE THOMAS,IMO9558440,WDE7707,90.0,0.0,41.0,10.0,3.8,79.0,A,False,180.0,False,11
367396620,2022-02-09 05:48:41+00:00,28.96924,-90.01634,8.5,120.2,124.0,LUKE THOMAS,IMO9558440,WDE7707,90.0,0.0,41.0,10.0,3.8,79.0,A,False,140.0,False,11
367396620,2022-02-13 01:31:51+00:00,28.96942,-90.01889,8.8,298.5,298.0,LUKE THOMAS,IMO9558440,WDE7707,90.0,0.0,41.0,10.0,3.8,79.0,A,False,330190.0,True,12
367396620,2022-02-13 01:33:03+00:00,28.97084,-90.02178,8.9,298.6,297.0,LUKE THOMAS,IMO9558440,WDE7707,90.0,0.0,41.0,10.0,3.8,79.0,A,False,72.0,False,12
367396620,2022-02-13 01:34:12+00:00,28.97222,-90.02465,8.9,298.0,297.0,LUKE THOMAS,IMO9558440,WDE7707,90.0,0.0,41.0,10.0,3.8,79.0,A,False,69.0,False,12
367396620,2022-02-13 01:35:21+00:00,28.9736,-90.02748,8.9,300.6,299.0,LUKE THOMAS,IMO9558440,WDE7707,90.0,0.0,41.0,10.0,3.8,79.0,A,False,69.0,False,12
367396620,2022-02-13 01:36:32+00:00,28.97505,-90.03033,8.9,298.7,297.0,LUKE THOMAS,IMO9558440,WDE7707,90.0,0.0,41.0,10.0,3.8,79.0,A,False,71.0,False,12
367396620,2022-02-13 01:37:42+00:00,28.97655,-90.03319,8.9,300.6,299.0,LUKE THOMAS,IMO9558440,WDE7707,90.0,0.0,41.0,10.0,3.8,79.0,A,False,70.0,False,12
367396620,2022-02-13 01:38:51+00:00,28.97795,-90.036,8.9,299.2,297.0,LUKE THOMAS,IMO9558440,WDE7707,90.0,0.0,41.0,10.0,3.8,79.0,A,False,69.0,False,12
367396620,2022-02-14 09:41:43+00:00,28.97398,-90.01937,8.7,124.8,126.0,LUKE THOMAS,IMO9558440,WDE7707,90.0,0.0,41.0,10.0,3.8,79.0,A,False,115372.0,True,13
367396620,2022-02-14 09:44:32+00:00,28.96999,-90.01298,8.7,124.6,125.0,LUKE THOMAS,IMO9558440,WDE7707,90.0,0.0,41.0,10.0,3.8,79.0,A,False,169.0,False,13
367396620,2022-02-15 08:50:13+00:00,28.97699,-90.03345,8.9,121.3,122.0,LUKE THOMAS,IMO9558440,WDE7707,90.0,0.0,41.0,10.0,3.8,79.0,A,False,83141.0,True,14
367396620,2022-02-15 08:51:41+00:00,28.97506,-90.02993,8.9,123.9,122.0,LUKE THOMAS,IMO9558440,WDE7707,90.0,0.0,41.0,10.0,3.8,79.0,A,False,88.0,False,14
367396620,2022-02-15 08:53:12+00:00,28.97311,-90.02635,8.8,121.5,122.0,LUKE THOMAS,IMO9558440,WDE7707,90.0,0.0,41.0,10.0,3.8,79.0,A,False,91.0,False,14
367396620,2022-02-15 08:54:41+00:00,28.97116,-90.02274,9.0,122.2,121.0,LUKE THOMAS,IMO9558440,WDE7707,90.0,0.0,41.0,10.0,3.8,79.0,A,False,89.0,False,14
367396620,2022-02-16 01:35:23+00:00,28.96865,-90.01455,9.0,297.7,297.0,LUKE THOMAS,IMO9558440,WDE7707,90.0,0.0,41.0,10.0,3.8,79.0,A,False,60042.0,True,15
367396620,2022-02-16 01:36:53+00:00,28.97049,-90.01833,9.3,298.0,298.0,LUKE THOMAS,IMO9558440,WDE7707,90.0,0.0,41.0,10.0,3.8,79.0,A,False,90.0,False,15
367396620,2022-02-16 01:38:23+00:00,28.9723,-90.02209,9.1,299.5,298.0,LUKE THOMAS,IMO9558440,WDE7707,90.0,0.0,41.0,10.0,3.8,79.0,A,False,90.0,False,15
367396620,2022-02-16 01:39:53+00:00,28.97413,-90.02583,9.0,298.9,298.0,LUKE THOMAS,IMO9558440,WDE7707,90.0,0.0,41.0,10.0,3.8,79.0,A,False,90.0,False,15
367396620,2022-02-16 01:41:13+00:00,28.97573,-90.02917,9.0,296.3,298.0,LUKE THOMAS,IMO9558440,WDE7707,90.0,0.0,41.0,10.0,3.8,79.0,A,False,80.0,False,15
367396620,2022-02-16 01:43:02+00:00,28.97792,-90.03366,8.9,297.5,299.0,LUKE THOMAS,IMO9558440,WDE7707,90.0,0.0,41.0,10.0,3.8,79.0,A,False,109.0,False,15
367396620,2022-02-16 01:44:13+00:00,28.97936,-90.03659,8.9,298.1,298.0,LUKE THOMAS,IMO9558440,WDE7707,90.0,0.0,41.0,10.0,3.8,79.0,A,False,71.0,False,15
367403640,2022-02-15 07:21:44+00:00,28.97914,-89.95866,3.0,60.3,,T & L II,IMO8939788,WDE8279,30.0,,27.0,7.0,,,B,False,,False,0
367403640,2022-02-15 07:23:43+00:00,28.97994,-89.95698,3.0,59.6,,T & L II,IMO8939788,WDE8279,30.0,,27.0,7.0,,,B,False,119.0,False,0
367403640,2022-02-15 07:32:15+00:00,28.98357,-89.94985,2.9,60.5,,T & L II,IMO8939788,WDE8279,30.0,,27.0,7.0,,,B,False,512.0,False,0
367403640,2022-02-15 09:16:43+00:00,28.9756,-89.95958,2.9,231.0,,T & L II,IMO8939788,WDE8279,30.0,,27.0,7.0,,,B,False,6268.0,True,1
367403640,2022-02-15 09:37:45+00:00,28.97779,-89.96484,3.0,55.0,,T & L II,IMO8939788,WDE8279,30.0,,27.0,7.0,,,B,False,1262.0,True,2
367403640,2022-02-16 02:24:10+00:00,29.01082,-89.95152,2.9,262.7,,T & L II,IMO8939788,WDE8279,30.0,,27.0,7.0,,,B,False,60385.0,True,3
367403640,2022-02-16 02:25:40+00:00,29.01062,-89.95289,3.0,259.2,,T & L II,IMO8939788,WDE8279,30.0,,27.0,7.0,,,B,False,90.0,False,3
367403640,2022-02-16 02:41:11+00:00,29.00775,-89.96681,2.9,249.0,,T & L II,IMO8939788,WDE8279,30.0,,27.0,7.0,,,B,False,931.0,True,4
367403640,2022-02-16 02:47:11+00:00,29.00693,-89.9721,2.9,266.7,,T & L II,IMO8939788,WDE8279,30.0,,27.0,7.0,,,B,False,360.0,False,4
367403640,2022-02-16 02:52:41+00:00,29.00635,-89.97709,2.9,265.5,,T & L II,IMO8939788,WDE8279,30.0,,27.0,7.0,,,B,False,330.0,False,4
367403640,2022-02-16 03:10:42+00:00,29.00452,-89.99329,2.9,266.6,,T & L II,IMO8939788,WDE8279,30.0,,27.0,7.0,,,B,False,1081.0,True,5
367403640,2022-02-16 03:15:42+00:00,29.00413,-89.99778,2.8,269.1,,T & L II,IMO8939788,WDE8279,30.0,,27.0,7.0,,,B,False,300.0,False,5
367403640,2022-02-16 03:27:12+00:00,29.00324,-90.00794,2.9,269.2,,T & L II,IMO8939788,WDE8279,30.0,,27.0,7.0,,,B,False,690.0,False,5
367403640,2022-02-16 03:29:12+00:00,29.00323,-90.00968,2.8,278.4,,T & L II,IMO8939788,WDE8279,30.0,,27.0,7.0,,,B,False,120.0,False,5
367403640,2022-02-16 03:30:42+00:00,29.0037,-90.01088,2.9,309.3,,T & L II,IMO8939788,WDE8279,30.0,,27.0,7.0,,,B,False,90.0,False,5
367403640,2022-02-16 03:33:41+00:00,29.00584,-90.01199,3.2,0.8,,T & L II,IMO8939788,WDE8279,30.0,,27.0,7.0,,,B,False,179.0,False,5
367403640,2022-02-16 03:38:41+00:00,29.00843,-90.0086,2.9,71.8,,T & L II,IMO8939788,WDE8279,30.0,,27.0,7.0,,,B,False,300.0,False,5
367403640,2022-02-16 03:42:11+00:00,29.00901,-90.00528,3.0,87.8,,T & L II,IMO8939788,WDE8279,30.0,,27.0,7.0,,,B,False,210.0,False,5
367403640,2022-02-16 03:48:12+00:00,29.01018,-89.99969,3.0,85.5,,T & L II,IMO8939788,WDE8279,30.0,,27.0,7.0,,,B,False,361.0,False,5
367403640,2022-02-16 03:49:43+00:00,29.01024,-89.99821,2.9,80.0,,T & L II,IMO8939788,WDE8279,30.0,,27.0,7.0,,,B,False,91.0,False,5
367403640,2022-02-16 03:56:11+00:00,29.0109,-89.99202,2.8,88.5,,T & L II,IMO8939788,WDE8279,30.0,,27.0,7.0,,,B,False,388.0,False,5
367403640,2022-02-16 04:04:42+00:00,29.00921,-89.98522,3.1,181.1,,T & L II,IMO8939788,WDE8279,30.0,,27.0,7.0,,,B,False,511.0,False,5
367403640,2022-02-16 05:15:11+00:00,28.97807,-90.03584,2.9,277.6,,T & L II,IMO8939788,WDE8279,30.0,,27.0,7.0,,,B,False,4229.0,True,6
367403640,2022-02-16 05:23:11+00:00,28.98283,-90.03861,3.3,37.8,,T & L II,IMO8939788,WDE8279,30.0,,27.0,7.0,,,B,False,480.0,False,6
367403640,2022-02-16 05:26:41+00:00,28.98521,-90.03677,2.9,32.7,,T & L II,IMO8939788,WDE8279,30.0,,27.0,7.0,,,B,False,210.0,False,6
367403640,2022-02-16 05:28:41+00:00,28.98661,-90.03575,3.2,28.5,,T & L II,IMO8939788,WDE8279,30.0,,27.0,7.0,,,B,False,120.0,False,6
367403640,2022-02-16 05:33:11+00:00,28.98917,-90.03261,3.1,54.4,,T & L II,IMO8939788,WDE8279,30.0,,27.0,7.0,,,B,False,270.0,False,6
367403640,2022-02-16 05:34:12+00:00,28.98971,-90.03184,3.0,46.3,,T & L II,IMO8939788,WDE8279,30.0,,27.0,7.0,,,B,False,61.0,False,6
367403640,2022-02-16 05:36:11+00:00,28.99091,-90.03056,3.1,39.4,,T & L II,IMO8939788,WDE8279,30.0,,27.0,7.0,,,B,False,119.0,False,6
367403640,2022-02-16 05:42:11+00:00,28.99429,-90.02627,3.1,60.4,,T & L II,IMO8939788,WDE8279,30.0,,27.0,7.0,,,B,False,360.0,False,6
367403640,2022-02-16 05:44:42+00:00,28.99491,-90.02497,1.6,56.2,,T & L II,IMO8939788,WDE8279,30.0,,27.0,7.0,,,B,False,151.0,False,6
367403640,2022-02-16 05:46:11+00:00,28.99538,-90.02422,3.0,49.8,,T & L II,IMO8939788,WDE8279,30.0,,27.0,7.0,,,B,False,89.0,False,6
367403640,2022-02-16 05:59:42+00:00,29.00014,-90.01888,0.5,337.0,,T & L II,IMO8939788,WDE8279,30.0,,27.0,7.0,,,B,False,811.0,False,6
367403640,2022-02-16 06:11:37+00:00,29.00466,-90.01161,3.1,41.2,,T & L II,IMO8939788,WDE8279,30.0,,27.0,7.0,,,B,False,715.0,False,6
367403640,2022-02-16 06:13:07+00:00,29.00542,-90.01044,3.2,65.2,,T & L II,IMO8939788,WDE8279,30.0,,27.0,7.0,,,B,False,90.0,False,6
367403640,2022-02-16 06:15:38+00:00,29.006,-90.00807,3.2,77.7,,T & L II,IMO8939788,WDE8279,30.0,,27.0,7.0,,,B,False,151.0,False,6
367403640,2022-02-16 06:19:37+00:00,29.00708,-90.00432,3.4,76.2,,T & L II,IMO8939788,WDE8279,30.0,,27.0,7.0,,,B,False,239.0,False,6
367403640,2022-02-16 06:21:07+00:00,29.00731,-90.00286,3.0,80.8,,T & L II,IMO8939788,WDE8279,30.0,,27.0,7.0,,,B,False,90.0,False,6
367403640,2022-02-16 06:25:51+00:00,29.00822,-89.99839,2.9,72.6,,T & L II,IMO8939788,WDE8279,30.0,,27.0,7.0,,,B,False,284.0,False,6
367403640,2022-02-16 06:28:21+00:00,29.00858,-89.99603,2.9,85.4,,T & L II,IMO8939788,WDE8279,30.0,,27.0,7.0,,,B,False,150.0,False,6
367403640,2022-02-16 06:30:20+00:00,29.00887,-89.99416,3.2,74.9,,T & L II,IMO8939788,WDE8279,30.0,,27.0,7.0,,,B,False,119.0,False,6
367403640,2022-02-16 06:33:53+00:00,29.00959,-89.99091,3.1,75.7,,T & L II,IMO8939788,WDE8279,30.0,,27.0,7.0,,,B,False,213.0,False,6
367403640,2022-02-16 06:35:20+00:00,29.0097,-89.98956,2.7,83.0,,T & L II,IMO8939788,WDE8279,30.0,,27.0,7.0,,,B,False,87.0,False,6
367403640,2022-02-16 06:38:21+00:00,29.01034,-89.98681,2.9,70.5,,T & L II,IMO8939788,WDE8279,30.0,,27.0,7.0,,,B,False,181.0,False,6
367403640,2022-02-16 06:40:20+00:00,29.01066,-89.98498,2.8,85.0,,T & L II,IMO8939788,WDE8279,30.0,,27.0,7.0,,,B,False,119.0,False,6
367403640,2022-02-16 06:41:21+00:00,29.01073,-89.98405,3.2,87.0,,T & L II,IMO8939788,WDE8279,30.0,,27.0,7.0,,,B,False,61.0,False,6
367403640,2022-02-16 06:43:51+00:00,29.0111,-89.98174,2.9,70.1,,T & L II,IMO8939788,WDE8279,30.0,,27.0,7.0,,,B,False,150.0,False,6
367403640,2022-02-16 06:46:53+00:00,29.01166,-89.97902,2.9,83.2,,T & L II,IMO8939788,WDE8279,30.0,,27.0,7.0,,,B,False,182.0,False,6
367403640,2022-02-16 06:48:50+00:00,29.01183,-89.97723,3.1,87.2,,T & L II,IMO8939788,WDE8279,30.0,,27.0,7.0,,,B,False,117.0,False,6
367403640,2022-02-16 06:51:52+00:00,29.01231,-89.97447,2.9,83.3,,T & L II,IMO8939788,WDE8279,30.0,,27.0,7.0,,,B,False,182.0,False,6
367403640,2022-02-16 06:56:51+00:00,29.01283,-89.96989,2.7,68.3,,T & L II,IMO8939788,WDE8279,30.0,,27.0,7.0,,,B,False,299.0,False,6
367403640,2022-02-16 06:58:21+00:00,29.01312,-89.96855,2.6,74.3,,T & L II,IMO8939788,WDE8279,30.0,,27.0,7.0,,,B,False,90.0,False,6
367403640,2022-02-16 06:59:22+00:00,29.01321,-89.96761,3.1,90.7,,T & L II,IMO8939788,WDE8279,30.0,,27.0,7.0,,,B,False,61.0,False,6
367403640,2022-02-16 07:00:20+00:00,29.0132,-89.96671,3.3,94.9,,T & L II,IMO8939788,WDE8279,30.0,,27.0,7.0,,,B,False,58.0,False,6
367403640,2022-02-16 07:01:21+00:00,29.01318,-89.96578,3.2,82.7,,T & L II,IMO8939788,WDE8279,30.0,,27.0,7.0,,,B,False,61.0,False,6
367403640,2022-02-16 07:07:21+00:00,29.01413,-89.96039,2.9,76.7,,T & L II,IMO8939788,WDE8279,30.0,,27.0,7.0,,,B,False,360.0,False,6
367403640,2022-02-16 07:09:50+00:00,29.01457,-89.95815,2.6,74.3,,T & L II,IMO8939788,WDE8279,30.0,,27.0,7.0,,,B,False,149.0,False,6
367403640,2022-02-16 07:13:20+00:00,29.01488,-89.95493,2.8,92.2,,T & L II,IMO8939788,WDE8279,30.0,,27.0,7.0,,,B,False,210.0,False,6
367403640,2022-02-16 07:14:22+00:00,29.01479,-89.954,3.2,99.4,,T & L II,IMO8939788,WDE8279,30.0,,27.0,7.0,,,B,False,62.0,False,6
367403640,2022-02-16 07:15:23+00:00,29.01472,-89.95306,2.6,90.9,,T & L II,IMO8939788,WDE8279,30.0,,27.0,7.0,,,B,False,61.0,False,6
367403640,2022-02-16 09:14:21+00:00,29.01335,-89.96383,3.4,257.3,,T & L II,IMO8939788,WDE8279,30.0,,27.0,7.0,,,B,False,7138.0,True,7
367411370,2022-01-12 13:10:38+00:00,29.04201,-90.02116,16.5,202.6,,STARFLEET VIKING,IMO9585431,WDE8934,60.0,0.0,48.0,8.0,2.9,70.0,A,False,,False,0
367411370,2022-01-12 13:11:43+00:00,29.03733,-90.02335,16.6,202.3,,STARFLEET VIKING,IMO9585431,WDE8934,60.0,0.0,48.0,8.0,2.9,70.0,A,False,65.0,False,0
367411370,2022-01-12 13:13:08+00:00,29.03129,-90.02597,16.6,200.7,,STARFLEET VIKING,IMO9585431,WDE8934,60.0,0.0,48.0,8.0,2.9,70.0,A,False,85.0,False,0
367411370,2022-01-12 13:14:12+00:00,29.02654,-90.02802,16.7,200.3,,STARFLEET VIKING,IMO9585431,WDE8934,60.0,0.0,48.0,8.0,2.9,70.0,A,False,64.0,False,0
367411370,2022-01-12 13:15:19+00:00,29.02171,-90.03018,16.7,199.0,,STARFLEET VIKING,IMO9585431,WDE8934,60.0,0.0,48.0,8.0,2.9,70.0,A,False,67.0,False,0
367411370,2022-01-12 13:16:55+00:00,29.01493,-90.03413,16.9,205.0,,STARFLEET VIKING,IMO9585431,WDE8934,60.0,0.0,48.0,8.0,2.9,70.0,A,False,96.0,False,0
367411370,2022-01-12 13:18:12+00:00,29.00907,-90.03641,17.2,193.5,,STARFLEET VIKING,IMO9585431,WDE8934,60.0,0.0,48.0,8.0,2.9,70.0,A,False,77.0,False,0
367411370,2022-01-12 13:19:55+00:00,29.00101,-90.03891,17.7,195.4,,STARFLEET VIKING,IMO9585431,WDE8934,60.0,0.0,48.0,8.0,2.9,70.0,A,False,103.0,False,0
367411370,2022-01-24 17:34:46+00:00,28.97358,-90.03735,17.8,122.9,,STARFLEET VIKING,IMO9585431,WDE8934,60.0,0.0,48.0,8.0,2.9,70.0,A,False,1052091.0,True,1
367411370,2022-01-24 17:36:34+00:00,28.96889,-90.02871,17.8,124.1,,STARFLEET VIKING,IMO9585431,WDE8934,60.0,0.0,48.0,8.0,2.9,70.0,A,False,108.0,False,1
367411370,2022-01-27 10:30:49+00:00,28.97561,-90.03869,17.7,121.9,,STARFLEET VIKING,IMO9585431,WDE8934,60.0,0.0,48.0,8.0,2.9,70.0,A,False,233655.0,True,2
367411370,2022-01-27 10:31:55+00:00,28.97252,-90.03357,17.9,126.7,,STARFLEET VIKING,IMO9585431,WDE8934,60.0,0.0,48.0,8.0,2.9,70.0,A,False,66.0,False,2
367411370,2022-02-13 03:50:42+00:00,29.04335,-89.99161,17.0,208.7,206.0,STARFLEET VIKING,IMO9585431,WDE8934,60.0,0.0,48.0,8.0,2.9,70.0,A,False,1444727.0,True,3
367411370,2022-02-13 03:51:48+00:00,29.03887,-89.99436,16.8,210.9,212.0,STARFLEET VIKING,IMO9585431,WDE8934,60.0,0.0,48.0,8.0,2.9,70.0,A,False,66.0,False,3
367411370,2022-02-13 03:53:12+00:00,29.03327,-89.99845,16.8,210.5,209.0,STARFLEET VIKING,IMO9585431,WDE8934,60.0,0.0,48.0,8.0,2.9,70.0,A,False,84.0,False,3
367411370,2022-02-13 03:54:24+00:00,29.02845,-90.00162,16.8,211.2,210.0,STARFLEET VIKING,IMO9585431,WDE8934,60.0,0.0,48.0,8.0,2.9,70.0,A,False,72.0,False,3
367411370,2022-02-13 03:55:30+00:00,29.02393,-90.00468,16.8,209.6,207.0,STARFLEET VIKING,IMO9585431,WDE8934,60.0,0.0,48.0,8.0,2.9,70.0,A,False,66.0,False,3
367411370,2022-02-13 03:56:42+00:00,29.01898,-90.00765,17.0,208.5,208.0,STARFLEET VIKING,IMO9585431,WDE8934,60.0,0.0,48.0,8.0,2.9,70.0,A,False,72.0,False,3
367411370,2022-02-13 03:57:59+00:00,29.01355,-90.01097,17.0,208.0,207.0,STARFLEET VIKING,IMO9585431,WDE8934,60.0,0.0,48.0,8.0,2.9,70.0,A,False,77.0,False,3
367411370,2022-02-13 03:59:05+00:00,29.009,-90.01382,17.0,210.3,211.0,STARFLEET VIKING,IMO9585431,WDE8934,60.0,0.0,48.0,8.0,2.9,70.0,A,False,66.0,False,3
367411370,2022-02-13 04:00:11+00:00,29.00466,-90.01711,17.0,215.0,214.0,STARFLEET VIKING,IMO9585431,WDE8934,60.0,0.0,48.0,8.0,2.9,70.0,A,False,66.0,False,3
367411370,2022-02-13 04:01:23+00:00,28.99988,-90.0206,17.0,213.6,210.0,STARFLEET VIKING,IMO9585431,WDE8934,60.0,0.0,48.0,8.0,2.9,70.0,A,False,72.0,False,3
367411370,2022-02-13 04:02:41+00:00,28.99448,-90.02395,17.0,210.3,209.0,STARFLEET VIKING,IMO9585431,WDE8934,60.0,0.0,48.0,8.0,2.9,70.0,A,False,78.0,False,3
367411370,2022-02-13 04:03:53+00:00,28.98967,-90.02742,17.0,213.2,213.0,STARFLEET VIKING,IMO9585431,WDE8934,60.0,0.0,48.0,8.0,2.9,70.0,A,False,72.0,False,3
367411370,2022-02-13 04:05:11+00:00,28.98445,-90.03119,17.1,210.9,211.0,STARFLEET VIKING,IMO9585431,WDE8934,60.0,0.0,48.0,8.0,2.9,70.0,A,False,78.0,False,3
367411370,2022-02-13 04:06:17+00:00,28.98001,-90.03434,17.1,212.3,210.0,STARFLEET VIKING,IMO9585431,WDE8934,60.0,0.0,48.0,8.0,2.9,70.0,A,False,66.0,False,3
367411370,2022-02-13 04:07:29+00:00,28.9752,-90.03785,17.1,212.8,211.0,STARFLEET VIKING,IMO9585431,WDE8934,60.0,0.0,48.0,8.0,2.9,70.0,A,False,72.0,False,3
367411370,2022-02-13 13:27:51+00:00,28.99226,-90.03906,15.2,16.1,14.0,STARFLEET VIKING,IMO9585431,WDE8934,60.0,0.0,48.0,8.0,2.9,70.0,A,False,33622.0,True,4
367411370,2022-02-13 13:29:29+00:00,28.9983,-90.03476,16.4,38.9,29.0,STARFLEET VIKING,IMO9585431,WDE8934,60.0,0.0,48.0,8.0,2.9,70.0,A,False,98.0,False,4
367411370,2022-02-13 13:30:35+00:00,29.00318,-90.03468,16.9,349.4,349.0,STARFLEET VIKING,IMO9585431,WDE8934,60.0,0.0,48.0,8.0,2.9,70.0,A,False,66.0,False,4
367411370,2022-02-13 13:31:58+00:00,29.00937,-90.03733,17.2,339.0,350.0,STARFLEET VIKING,IMO9585431,WDE8934,60.0,0.0,48.0,8.0,2.9,70.0,A,False,83.0,False,4
367411370,2022-02-13 13:33:05+00:00,29.01472,-90.03593,17.8,21.6,26.0,STARFLEET VIKING,IMO9585431,WDE8934,60.0,0.0,48.0,8.0,2.9,70.0,A,False,67.0,False,4
367411370,2022-02-13 13:34:15+00:00,29.01911,-90.03177,17.7,33.8,29.0,STARFLEET VIKING,IMO9585431,WDE8934,60.0,0.0,48.0,8.0,2.9,70.0,A,False,70.0,False,4
367411370,2022-02-13 13:35:46+00:00,29.02553,-90.02833,17.0,43.7,32.0,STARFLEET VIKING,IMO9585431,WDE8934,60.0,0.0,48.0,8.0,2.9,70.0,A,False,91.0,False,4
367411370,2022-02-13 13:36:58+00:00,29.03064,-90.02534,17.5,43.5,39.0,STARFLEET VIKING,IMO9585431,WDE8934,60.0,0.0,48.0,8.0,2.9,70.0,A,False,72.0,False,4
367411370,2022-02-13 13:38:05+00:00,29.03508,-90.02172,17.7,35.8,37.0,STARFLEET VIKING,IMO9585431,WDE8934,60.0,0.0,48.0,8.0,2.9,70.0,A,False,67.0,False,4
367411370,2022-02-13 13:39:12+00:00,29.03932,-90.01794,17.5,38.1,32.0,STARFLEET VIKING,IMO9585431,WDE8934,60.0,0.0,48.0,8.0,2.9,70.0,A,False,67.0,False,4
367411370,2022-02-13 13:40:13+00:00,29.04323,-90.01434,17.3,38.3,26.0,STARFLEET VIKING,IMO9585431,WDE8934,60.0,0.0,48.0,8.0,2.9,70.0,A,False,61.0,False,4
367411370,2022-02-14 22:33:07+00:00,29.04344,-89.99936,17.8,205.1,204.0,STARFLEET VIKING,IMO9585431,WDE8934,60.0,0.0,48.0,8.0,2.9,70.0,A,False,118374.0,True,5
367411370,2022-02-14 22:34:20+00:00,29.03795,-90.00236,18.2,207.3,206.0,STARFLEET VIKING,IMO9585431,WDE8934,60.0,0.0,48.0,8.0,2.9,70.0,A,False,73.0,False,5
367411370,2022-02-14 22:35:31+00:00,29.03267,-90.00538,17.8,206.4,206.0,STARFLEET VIKING,IMO9585431,WDE8934,60.0,0.0,48.0,8.0,2.9,70.0,A,False,71.0,False,5
367411370,2022-02-14 22:37:20+00:00,29.02465,-90.00989,17.9,207.1,206.0,STARFLEET VIKING,IMO9585431,WDE8934,60.0,0.0,48.0,8.0,2.9,70.0,A,False,109.0,False,5
